id,sentence1,sentence2,labels,source
79ababa1-975f-42a6-b9e3-5513af559a54::pos_bt_s1s2::1,"Also demonstrating box-office strength _ and getting seven Tony nominations _ was a potent revival of Eugene O'Neill's family drama, ""Long Day's Journey Into Night.""","Also the strength of the box office -- and getting seven Tony nominations -- was a strong revival of Eugene ONeills' family drama, Long Days Journey Into Night.""","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
79ababa1-975f-42a6-b9e3-5513af559a54::pos_bt_s1s2::2,"Also showing box office strength _ and getting seven Tony nominations _ was a strong revival of Eugene O'Neill's family drama, ""Long Day's Journey Into Night.""","Also the strength of the box office -- and getting seven Tony nominations -- was a strong revival of Eugene ONeills' family drama, Long Days Journey Into Night.""","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
b02fb8f4-9cfa-4fd9-a6e5-0c2f48f864d8::pos_bt_s1s2::0,"The group criticizes Schwarzenegger, the League of United Latin American Citizens, said that the Austrian-born actor council questions his commitment to Latinos.","The League of United Latin American Citizens, the group criticizing Schwarzenegger, said the Austrian-born actor's advisory board position brings into question his commitment to Hispanics.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
b02fb8f4-9cfa-4fd9-a6e5-0c2f48f864d8::pos_bt_s1s2::1,"The group criticizing Schwarzenegger, the League of United Latin American Citizens, said the Austrian-born actor's advisory board position brings into question his commitment to Latinos.","The League of United Latin American Citizens, the group that criticized Schwarzenegger, said that the position of the Austrian Actor Advisory Board is questioning his commitment to Hispanics.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
b02fb8f4-9cfa-4fd9-a6e5-0c2f48f864d8::pos_bt_s1s2::2,"The group criticizes Schwarzenegger, the League of United Latin American Citizens, said that the Austrian-born actor council questions his commitment to Latinos.","The League of United Latin American Citizens, the group that criticized Schwarzenegger, said that the position of the Austrian Actor Advisory Board is questioning his commitment to Hispanics.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
7c89cdb1-96c2-42c5-b7fd-4b2f2d232365::pos_bt_s1s2::0,"About [NUM] people attended the ceremony, beginning of two days of celebrations tied to March in Washington.","About 1,000 people came in stifling heat to begin two days of observances tied to the coming 40th anniversary of the March on Washington on Aug. 28, 1963.","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
7c89cdb1-96c2-42c5-b7fd-4b2f2d232365::pos_bt_s1s2::1,"About 1,000 people attended the ceremony, kicking off two days of observances tied to the March on Washington.","About [NUM] people came in suffocating heat to begin two days of observances bound to the coming 40th anniversary of March on Washington on August. [NUM], [NUM].","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
7c89cdb1-96c2-42c5-b7fd-4b2f2d232365::pos_bt_s1s2::2,"About [NUM] people attended the ceremony, beginning of two days of celebrations tied to March in Washington.","About [NUM] people came in suffocating heat to begin two days of observances bound to the coming 40th anniversary of March on Washington on August. [NUM], [NUM].","[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
97cceea1-e5e8-44f5-bb9c-0a1be2c42679::pos_bt_s1s2::0,"He also pointed out that at the beginning of this year, Tom Siebel had issued [NUM] millions of stock options worth more than [NUM] millions (USA).",He also said that Tom Siebel had turned in 26 million stock options with a value of $54 million to $56 million earlier this year.,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
97cceea1-e5e8-44f5-bb9c-0a1be2c42679::pos_bt_s1s2::1,He also noted Tom Siebel had turned in 26 million stock options valued at more than $50-million (U.S.) earlier this year.,He also said that Tom Siebel issued [NUM] million stock options in the value of [NUM] million to [NUM] million earlier this year.,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
97cceea1-e5e8-44f5-bb9c-0a1be2c42679::pos_bt_s1s2::2,"He also pointed out that at the beginning of this year, Tom Siebel had issued [NUM] millions of stock options worth more than [NUM] millions (USA).",He also said that Tom Siebel issued [NUM] million stock options in the value of [NUM] million to [NUM] million earlier this year.,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
2b9ef999-f7c1-4b7c-a87c-9eaf96ff1aa6::pos_bt_s1::0,Both Blair and Bush have complained that they have manipulated intelligence on weapons of mass destruction to create the basis for military action.,"At home, the premier has faced accusations that he overplayed intelligence about weapons of mass destruction to make the case for war.","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
172ffa49-7683-4cc5-a015-195cb396b855::pos_bt_s1s2::0,The Securities and Exchange Commission said yesterday that companies trading on the largest U.S. markets must obtain shareholder approval before awarding stock options and other share-based compensation plans to management.,Companies trading on the biggest stock markets must get shareholder approval before granting stock options and other equity compensation under rules cleared yesterday by the Securities and Exchange Commission.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",pos_bt_s1s2
172ffa49-7683-4cc5-a015-195cb396b855::pos_bt_s1s2::1,The Securities and Exchange Commission yesterday said companies trading on the biggest U.S. markets must win shareholder approval before granting stock options and other stock-based compensation plans to corporate executives.,Companies trading on the largest stock markets must obtain shareholder approval before granting stock options and other equity compensation under the rules approved yesterday by the Securities and Exchange Commission.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",pos_bt_s1s2
172ffa49-7683-4cc5-a015-195cb396b855::pos_bt_s1s2::2,The Securities and Exchange Commission said yesterday that companies trading on the largest U.S. markets must obtain shareholder approval before awarding stock options and other share-based compensation plans to management.,Companies trading on the largest stock markets must obtain shareholder approval before granting stock options and other equity compensation under the rules approved yesterday by the Securities and Exchange Commission.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",pos_bt_s1s2
85387d15-835d-408d-a08e-ec9bf586f7d8::pos_bt_s1::0,"When Olvera-Carrera was taken to the bus, Perez said that the officers dragged him across the ground.","When Olvera-Carrera was moved to the bus, the officers dragged his paralyzed body across the ground, Perez said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1
1199563d-f8df-4931-b017-bd7deb223f74::pos_bt_s1::0,Now they're waiting for Fed chairman Alan Greenspan to try to fix the damage in his statement in front of the house next week.,Now they were waiting to see if Fed Chairman Alan Greenspan would try to repair the damage done to bond prices in his testimony to the House next week.,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
7c32e3d3-df11-4ee0-aa81-d0ddb5bebcb6::pos_bt_s1s2::0,Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had banned weapons.,Bush said the United States was reviewing documents and interviewing Iraqis in an effort to support the administration's still unproven claim that Saddam Hussein had weapons of mass destruction.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
7c32e3d3-df11-4ee0-aa81-d0ddb5bebcb6::pos_bt_s1s2::1,Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had forbidden weapons.,Bush said the United States was reviewing documents and interviewing Iraqis to support the government's still unproven claim that Saddam Hussein had weapons of mass destruction.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
7c32e3d3-df11-4ee0-aa81-d0ddb5bebcb6::pos_bt_s1s2::2,Bush said the United States was reviewing documents and interviewing Iraqis in an intensive effort to support the still unproven claim that Saddam had banned weapons.,Bush said the United States was reviewing documents and interviewing Iraqis to support the government's still unproven claim that Saddam Hussein had weapons of mass destruction.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
060e712a-5461-4760-8d3c-82b8df52a1ef::pos_bt_s1s2::0,Strayhorn said it was the first time in Texas history a comptroller had not certified the middle act.,"In a news release Thursday, Strayhorn said this was the first time a comptroller rejected a budget.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
060e712a-5461-4760-8d3c-82b8df52a1ef::pos_bt_s1s2::1,Strayhorn said it was the first time in Texas history a comptroller had not certified the appropriations act.,"In a press release Thursday, Strayhorn said this was the first time a comptroller rejected a budget.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
060e712a-5461-4760-8d3c-82b8df52a1ef::pos_bt_s1s2::2,Strayhorn said it was the first time in Texas history a comptroller had not certified the middle act.,"In a press release Thursday, Strayhorn said this was the first time a comptroller rejected a budget.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
6b4b5e42-75ce-4323-8317-b1236870341b::pos_bt_s2::0,"A magnitude 8 quake hit the area Friday, setting off a fire in another tank that consumed 188,700 barrels, of crude oil.",The [NUM] Earthquake last Friday emptied another tank and consumed [NUM] barrel of crude oil.,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
443e9142-c523-4f5a-a4eb-d6bd25b03c58::pos_bt_s1::0,"Geraldine Andrews, the pastor's daughter-in-law, said that Robinson recently took her daughter from a mental hospital.","Geraldine Andrews, Reynolds' daughter-in-law and a friend of Wilson's family, said Robinson had recently taken Wilson out of a mental health facility.","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1
9fd84ddf-bf36-4224-b023-14cb2a4ddcf4::pos_bt_s2::0,"Jirsa is being introduced as Marshall head coach today at a noon news conference in the Bob Hartley/Big Green Room of Cam Henderson Center, The Herald-Dispatch learned.",Jirsa is presented today at a press conference at the Henderson Center as the 25th Marshall Basketball Coach.,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
679b8251-fcbe-4e9f-bc3e-2fc3ec059e85::pos_bt_s2::0,"On health care, the NDP says there will be no privatization and no health-care premiums.",The New Democrats also reaffirmed their commitment to not privatising health care and not premiums.,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]",pos_bt_s2
e14900a3-92b4-4135-a6c1-68c62829c928::pos_bt_s2::0,"""These are violent surgeries and I wanted to convey that,"" Murphy says.","I mean, these are violent operations, and I really wanted to convey that.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
5e41a090-b51b-46d9-ad75-c2401596a174::pos_bt_s1s2::0,"""Of course I want to win again, but I think it's worse if you've never won before because you're very worried,"" he says.","""Of course, I want to win again, but it is worse when you have never won because you are anxious,"" he said.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
5e41a090-b51b-46d9-ad75-c2401596a174::pos_bt_s1s2::1,"""Of course I want to win again, but I think is worse when you never won before because you are very anxious,"" he says.","""Of course I want to win again, but it's worse if you never won because you're scared,"" he said.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
5e41a090-b51b-46d9-ad75-c2401596a174::pos_bt_s1s2::2,"""Of course I want to win again, but I think it's worse if you've never won before because you're very worried,"" he says.","""Of course I want to win again, but it's worse if you never won because you're scared,"" he said.","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
e8c345af-f06b-448e-a2dd-3e58e88f5105::pos_bt_s1s2::0,"Rashidi Ahmad, [NUM], was found dead in his pickup after crashing into a building in Lincolnshire and Williamsborough near Franklin Boulevard.","Sheriff's deputies found Ahmad in his truck after it crashed into a building at Lincolnshire and Williamsborough drives, just south of the Sacramento city limits along Franklin Boulevard.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
e8c345af-f06b-448e-a2dd-3e58e88f5105::pos_bt_s1s2::1,"Rashidi Ahmad, 33, was found dead in his pickup truck after it crashed into a building at Lincolnshire and Williamsborough drives, near Franklin Boulevard.","Sheriff's deputies found Ahmad in his truck after crashing into a building in Lincolnshire and driving Williamsborough, south of the downtown boundary of Sacramento along Franklin Boulevard.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
e8c345af-f06b-448e-a2dd-3e58e88f5105::pos_bt_s1s2::2,"Rashidi Ahmad, [NUM], was found dead in his pickup after crashing into a building in Lincolnshire and Williamsborough near Franklin Boulevard.","Sheriff's deputies found Ahmad in his truck after crashing into a building in Lincolnshire and driving Williamsborough, south of the downtown boundary of Sacramento along Franklin Boulevard.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
e2433c26-cf3c-4e55-bfbf-2172c105b151::pos_bt_s2::0,"""Our policies are well-known, and I'm not aware of any changes in policy"" on Iran, Powell said.","""Our policy is well known and I am not aware of any changes,"" said Foreign Minister Colin Powell on Tuesday.","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s2
2f5e45b5-d902-44bd-b21b-c0084281c48e::pos_bt_s1s2::0,"""I was just carried away and started doing things,"" Byrne said.","Byrne says he got carried away with PowerPoint and just ""started making stuff.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
2f5e45b5-d902-44bd-b21b-c0084281c48e::pos_bt_s1s2::1,"""I just got carried away and started making stuff,"" Byrne said.","Byrne says he was overwhelmed with PowerPoint and ""just start doing things.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
2f5e45b5-d902-44bd-b21b-c0084281c48e::pos_bt_s1s2::2,"""I was just carried away and started doing things,"" Byrne said.","Byrne says he was overwhelmed with PowerPoint and ""just start doing things.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
d79444aa-c738-4130-a1df-f85054a28aa6::pos_bt_s1s2::0,"They looked at their son-in-law and his relatives, but they did not exchange words.","She looked at her son-in-law and his relatives at times, but the two sides did not exchange words.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
d79444aa-c738-4130-a1df-f85054a28aa6::pos_bt_s1s2::1,"They looked at their son-in-law and his relatives, but did not exchange words.","She sometimes looked at her son-in-law and his relatives, but the two sides did not exchange words.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
d79444aa-c738-4130-a1df-f85054a28aa6::pos_bt_s1s2::2,"They looked at their son-in-law and his relatives, but they did not exchange words.","She sometimes looked at her son-in-law and his relatives, but the two sides did not exchange words.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
7283c647-df1e-47ff-bc1f-0d03cc8d1a10::pos_bt_s1s2::0,"The first time was in [NUM] when Bashir replaced the former leader of JI, Abdullah Sungkar, who had died.","The first time in 1999 was when Bashir replaced JI's former leader, Abdullah Sungkar, who had died.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
7283c647-df1e-47ff-bc1f-0d03cc8d1a10::pos_bt_s1s2::1,"The first time was in 1999, when Bashir replaced the former leader of JI, Abdullah Sungkar, who had died.","The first time in [NUM] was when Bashir replaced the former leader, Abdullah Sungkar, who had died.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
7283c647-df1e-47ff-bc1f-0d03cc8d1a10::pos_bt_s1s2::2,"The first time was in [NUM] when Bashir replaced the former leader of JI, Abdullah Sungkar, who had died.","The first time in [NUM] was when Bashir replaced the former leader, Abdullah Sungkar, who had died.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",pos_bt_s1s2
91aa9e49-aa40-43d6-883e-6de3c1acbb62::pos_bt_s1::0,Doctors have speculated that the body's own estrogen protects against cell damage and improves blood flow.,Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",pos_bt_s1
70966196-2c2e-4575-adef-c2f52f84dcc1::pos_bt_s1s2::0,After three months Atkins diets had lost an average of [NUM] pounds compared to [NUM] pounds in the conventional group.,"Three months into the study, the Atkins group had lost an average of about 15 pounds, compared with five for the low-fat group.","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
70966196-2c2e-4575-adef-c2f52f84dcc1::pos_bt_s1s2::1,"After three months, Atkins dieters had lost an average of 14.7 pounds compared with 5.8 pounds in the conventional group.","Three months after the study, the Atkins group had lost about [NUM] pounds on average, compared to five pounds for the low-fat group.","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
70966196-2c2e-4575-adef-c2f52f84dcc1::pos_bt_s1s2::2,After three months Atkins diets had lost an average of [NUM] pounds compared to [NUM] pounds in the conventional group.,"Three months after the study, the Atkins group had lost about [NUM] pounds on average, compared to five pounds for the low-fat group.","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",pos_bt_s1s2
79a9e20c-61ab-48c4-a435-9d08303dd45c::pos_bt_s1s2::0,"Since the expansion of its deliveries to the USA, Hulett has gained a significant share of the US market.","Since Hulett dramatically expanded its shipments to the US in 2000, it has captured a significant share of the US market.","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
79a9e20c-61ab-48c4-a435-9d08303dd45c::pos_bt_s1s2::1,"Since it expanded its shipments to the United States, Hulett has captured a significant share of the U.S. market.","Since Hulett has dramatically expanded its deliveries to the US in [NUM], it has gained a significant share of the US market.","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
79a9e20c-61ab-48c4-a435-9d08303dd45c::pos_bt_s1s2::2,"Since the expansion of its deliveries to the USA, Hulett has gained a significant share of the US market.","Since Hulett has dramatically expanded its deliveries to the US in [NUM], it has gained a significant share of the US market.","[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",pos_bt_s1s2
52240972-8f3f-4f4e-b316-7b3571e2d72a::pos_bt_s1s2::0,"The League said that it does not take a position whether Governor Gray Davis should be recalled in Oct. [NUM] vote, and will not support any substitute candidate.",The group said it is not taking a position on whether Davis should be recalled and will not endorse a replacement candidate.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
52240972-8f3f-4f4e-b316-7b3571e2d72a::pos_bt_s1s2::1,"The league said it is not taking a position on whether Governor Gray Davis should be recalled in the Oct. 7 voting, and will not endorse a replacement candidate.",The group said it wasn't about whether Davis should be called back and would not support a replacement candidate.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
52240972-8f3f-4f4e-b316-7b3571e2d72a::pos_bt_s1s2::2,"The League said that it does not take a position whether Governor Gray Davis should be recalled in Oct. [NUM] vote, and will not support any substitute candidate.",The group said it wasn't about whether Davis should be called back and would not support a replacement candidate.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
fe18c7cd-726a-4575-b0c4-f388e8c1c376::pos_bt_s1s2::0,"""Saddam's lies and deceptions have been well documented for years.""","It has been well documented over 12 years of lies and deception from Saddam.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
fe18c7cd-726a-4575-b0c4-f388e8c1c376::pos_bt_s1s2::1,"""The lies and deceptions from Saddam have been well documented over 12 years.""","It has been well documented about [NUM] years of the lies and deception of Saddam.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
fe18c7cd-726a-4575-b0c4-f388e8c1c376::pos_bt_s1s2::2,"""Saddam's lies and deceptions have been well documented for years.""","It has been well documented about [NUM] years of the lies and deception of Saddam.""","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",pos_bt_s1s2
ae46f07c-b347-4247-a89d-c6494c6d161a::pos_bt_s1s2::0,"""The longer this show goes, the better Dirk has to play.""","""I think the longer the series goes, the more chance Dirk has to play,"" Nelson said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
ae46f07c-b347-4247-a89d-c6494c6d161a::pos_bt_s1s2::1,"""The longer this series goes, the better chance Dirk has to play.""","""I think the longer the show goes, the more chance Dirk has to play,"" Nelson said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
ae46f07c-b347-4247-a89d-c6494c6d161a::pos_bt_s1s2::2,"""The longer this show goes, the better Dirk has to play.""","""I think the longer the show goes, the more chance Dirk has to play,"" Nelson said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",pos_bt_s1s2
bc9cbc99-16b0-4153-809d-50f14f24262c::pos_bt_s1s2::0,"Shares in Berkeley-based Xoma lost [NUM] cents, or [NUM] percent, to close at [NUM] in each trading on the Nasdaq stock market.","The share price of Berkeley-based Xoma lost 73 cents a share, or 13 percent, to $4.76 in afternoon trading on the Nasdaq Stock Market.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
bc9cbc99-16b0-4153-809d-50f14f24262c::pos_bt_s1s2::1,"Shares in Berkeley-based Xoma lost 77 cents, or 14 percent, to close at $4.72 each in trading on the Nasdaq Stock Market.","The share price of Berkeley-based Xoma lost [NUM] cent one share, or [NUM] percent, to [NUM] in the afternoon trading on the Nasdaq Stock Market.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
bc9cbc99-16b0-4153-809d-50f14f24262c::pos_bt_s1s2::2,"Shares in Berkeley-based Xoma lost [NUM] cents, or [NUM] percent, to close at [NUM] in each trading on the Nasdaq stock market.","The share price of Berkeley-based Xoma lost [NUM] cent one share, or [NUM] percent, to [NUM] in the afternoon trading on the Nasdaq Stock Market.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0]",pos_bt_s1s2
